"cloud_RoleInstance","average_processor_time","average_processor_time_normalized","cpu_count","instance_begin [UTC]","instance_end [UTC]","instance_duration","average_ram_used_bytes","average_ram_available_bytes","avg_io_bytes_sec","request_percentile_duration_25","request_percentile_duration_50","request_percentile_duration_75","request_percentile_duration_90","request_percentile_duration_95","request_percentile_duration_99","request_min_duration","request_average_duration","request_max_duration","incoming_request_count","sql_percentile_duration_25","sql_percentile_duration_50","sql_percentile_duration_75","sql_percentile_duration_90","sql_percentile_duration_95","sql_percentile_duration_99","sql_min_duration","sql_average_duration","sql_max_duration","sql_request_count"
"load-25-vm","7.270867810680125","3.6354389615393345",2,"23/07/2022, 16:27:54.739","23/07/2022, 18:29:18.886","02:01:24.1470000","529726145.0491803",,,"2.9058890071402024","3.376494665381665","5.1463935270736325","7.935857494933719","9.581872493027383","13.231684074074074","1.954","4.462270220264312","96.3314",179134,"0.8971649220226844","1.0760870063872217","2.1894484739543985","4.484798471765223","6.244055558292284","9.584907","0.5635","1.9737279021803118","45.3478",178529
