"cloud_RoleInstance","average_processor_time","average_processor_time_normalized","cpu_count","instance_begin [UTC]","instance_end [UTC]","instance_duration","average_ram_used_bytes","average_ram_available_bytes","avg_io_bytes_sec","request_percentile_duration_25","request_percentile_duration_50","request_percentile_duration_75","request_percentile_duration_90","request_percentile_duration_95","request_percentile_duration_99","request_min_duration","request_average_duration","request_max_duration","incoming_request_count","sql_percentile_duration_25","sql_percentile_duration_50","sql_percentile_duration_75","sql_percentile_duration_90","sql_percentile_duration_95","sql_percentile_duration_99","sql_min_duration","sql_average_duration","sql_max_duration","sql_request_count"
"load-250-vm","58.53044336122729","29.26522176011598",2,"23/07/2022, 16:35:02.780","23/07/2022, 18:35:27.033","02:00:24.2530000","583747905.5867769",,,"3.323633921574357","4.850814347195051","7.219411260238766","9.954814201115495","11.693531784827293","18.1488725","1.86","5.858561673024316","209.6651",1760018,"1.0127963817182848","1.7730515834416405","3.5935782355945585","6.088123847643104","7.603237051252243","10.975310092592592","0.5295","2.8182344312538996","207.663",1749140
