"cloud_RoleInstance","average_processor_time","average_processor_time_normalized","cpu_count","instance_begin [UTC]","instance_end [UTC]","instance_duration","average_ram_used_bytes","average_ram_available_bytes","avg_io_bytes_sec","request_percentile_duration_25","request_percentile_duration_50","request_percentile_duration_75","request_percentile_duration_90","request_percentile_duration_95","request_percentile_duration_99","request_min_duration","request_average_duration","request_max_duration","incoming_request_count","sql_percentile_duration_25","sql_percentile_duration_50","sql_percentile_duration_75","sql_percentile_duration_90","sql_percentile_duration_95","sql_percentile_duration_99","sql_min_duration","sql_average_duration","sql_max_duration","sql_request_count"
"SandboxHost-637941795085877644","21.270773679315887","10.635389292125017",2,"23/07/2022, 13:27:20.647","23/07/2022, 15:28:44.916","02:01:24.2690000","816822305.5737705",,,"8.045752332055972","11.393946431489956","17.6550824281522","26.15423981399067","32.40529528352626","48.95619333333334","3.6251","14.889343305084742","1093.373",177644,"1.904079743575349","2.7334867325034327","6.224427546398709","13.029056259309241","18.554683878347106","29.825846666666664","0.8244","5.405783855155942","118.874",175125
