"cloud_RoleInstance","average_processor_time","average_processor_time_normalized","cpu_count","instance_begin [UTC]","instance_end [UTC]","instance_duration","average_ram_used_bytes","average_ram_available_bytes","avg_io_bytes_sec","full_percentile_duration_25","full_percentile_duration_50","full_percentile_duration_75","full_percentile_duration_90","full_percentile_duration_95","full_percentile_duration_99","full_min_duration","full_average_duration","full_max_duration","full_request_count","request_percentile_duration_25","request_percentile_duration_50","request_percentile_duration_75","request_percentile_duration_90","request_percentile_duration_95","request_percentile_duration_99","request_min_duration","request_average_duration","request_max_duration","incoming_request_count","table_percentile_duration_25","table_percentile_duration_50","table_percentile_duration_75","table_percentile_duration_90","table_percentile_duration_95","table_percentile_duration_99","table_min_duration","table_average_duration","table_max_duration","table_request_count"
"SandboxHost-637952205032863136","0.9373122137446485","0.4687261626371549",2,"04/08/2022, 14:38:15.131","04/08/2022, 16:39:39.245","02:01:24.1140000","322782090.4918033",,,"22.294073521003146","24.260156807537022","27.817371263090987","35.97196854733468","44.88518761666667","96.775186","17.8627","28.269450511622747","1855.9343",17982,"8.590116635338346","9.080227614991177","9.754062202088203","10.743874610474814","12.33294227366255","16.6119","6.7339","9.977228074473308","1356.4087",18029,"8.09045969754285","8.55010207906992","9.177977005360624","10.018223854283576","11.324192083333335","15.9164","6.5065","9.380577347705369","1290.0265",18029
