"_ResourceId",rcount,avg,min,max,stdev,"percentile_Sum_1","percentile_Sum_2","percentile_Sum_5","percentile_Sum_10","percentile_Sum_25","percentile_Sum_50","percentile_Sum_75","percentile_Sum_90","percentile_Sum_95","percentile_Sum_98","percentile_Sum_99"
"/subscriptions/68667445-958a-4c92-b173-cfab60df2c36/resourcegroups/appservices/providers/microsoft.insights/components/mid-appservice",179850,"41.60026604503749","21.7455","492.3158","18.80822037774441","24.434395690923658","25.07225046056455","26.278637068602286","27.692213151109005","32.20848913907162","38.815790352683045","45.300035763165226","53.566751752898895","62.243242001417926","90.29700576630054","120.4570686558191"
"/subscriptions/68667445-958a-4c92-b173-cfab60df2c36/resourcegroups/appservices/providers/microsoft.insights/components/low-appservice",17978,"25.994469640671902","16.5764","422.6148","15.429390537095106","18.109469444444446","18.38171098901099","18.83482933586416","19.279353907895477","20.19556122526929","21.724967348715634","25.55359887774909","33.92724011278195","44.06144303030303","74.75691955144033","102.9523375"
"/subscriptions/68667445-958a-4c92-b173-cfab60df2c36/resourcegroups/functions/providers/microsoft.insights/components/low-fn",17944,"290.8805110733383","9.8909","44807.2794","2709.4286482478215","13.953386666666669","15.284230169753085","18.853447623523095","20.93664555982385","23.10355343505973","26.364776276027126","31.735578516400427","41.40765933429728","54.4517958234134","114.1301262094351","7246.109041333333"
"/subscriptions/68667445-958a-4c92-b173-cfab60df2c36/resourcegroups/functions/providers/microsoft.insights/components/mid-fn",179850,"250.72876740506106","14.5501","29428.87","1689.0625631191872","31.618352108123794","35.04099867057315","41.170266815504995","48.52115514640356","63.43314808931446","81.18419355733785","100.61747278905275","126.94837162377459","151.00377828303252","203.2100436201917","5682.213137495329"
"/subscriptions/68667445-958a-4c92-b173-cfab60df2c36/resourcegroups/appservices/providers/microsoft.insights/components/high-appservice",1792000,"238.36460520552131","40.9008","900.8019","128.26254653366664","50.19331862045224","53.759674195547674","62.91367536827284","76.40927548776811","123.26827951512807","229.01375242724043","335.0095145054374","414.03395926123915","457.651266684743","506.5629399641743","540.4485530270504"
"/subscriptions/68667445-958a-4c92-b173-cfab60df2c36/resourcegroups/functions/providers/microsoft.insights/components/high-fn",1792000,"867.2722369011135","42.1357","51693.4308","3455.499631181533","64.3858405366391","70.1021070541428","79.84473257939858","89.76392507547673","108.92110215896913","135.0854552191784","174.927015656457","285.8860892232378","4526.779720384855","11755.757064280837","19743.05124621995"
