"_ResourceId",rcount,avg,min,max,stdev,"percentile_DurationMs_1","percentile_DurationMs_2","percentile_DurationMs_5","percentile_DurationMs_10","percentile_DurationMs_25","percentile_DurationMs_50","percentile_DurationMs_75","percentile_DurationMs_90","percentile_DurationMs_95","percentile_DurationMs_98","percentile_DurationMs_99"
"/subscriptions/0f4aef05-7409-4267-a0d8-ecb192742007/resourcegroups/vm-ai-resource/providers/microsoft.insights/components/load-2-grpc-vm-linux",17874,"1.0219253051417607","0.639","16.9775","0.3292664949550744","0.7081208333333333","0.7285111607142858","0.7637947115384616","0.8004595456353829","0.8882057788568021","0.9933637465847388","1.0965192506949935","1.204398259050228","1.2959045588235294","1.485094","1.8573777777777778"
"/subscriptions/0f4aef05-7409-4267-a0d8-ecb192742007/resourcegroups/load-250-appservice-linux-r1_group/providers/microsoft.insights/components/load-250-appservice-linux-r1",1755762,"5.553813544533159","0.6126","134.8058","5.822312742562014","0.8630386175898931","0.9316865550682877","1.064528471601362","1.2414786068933996","1.8653240281780654","3.6340602352062468","7.170517988008404","12.196624558220687","16.221471340391165","21.817048787729966","26.779038549450547"
"/subscriptions/0f4aef05-7409-4267-a0d8-ecb192742007/resourcegroups/vm-ai-resource/providers/microsoft.insights/components/load-250-vm-ai",1749140,"2.8182344312538996","0.5295","207.663","4.516777444085551","0.6634851851851852","0.6930530026395173","0.7428013789592761","0.8082830781456258","1.0127963817182848","1.7730515834416405","3.5935782355945585","6.088123847643104","7.603237051252243","9.167260571581195","10.975310092592592"
"/subscriptions/0f4aef05-7409-4267-a0d8-ecb192742007/resourcegroups/load-2-appservice-linux_group/providers/microsoft.insights/components/load-2-appservice-linux",18294,"19.560620281085296","1.5923","61516.4669","835.2291125637195","1.9046500000000002","1.944673469387755","1.9998867294740863","2.041749041807613","2.1194512126068377","2.232473879664274","2.453334555908223","3.7947890487064884","11.531916783854166","44.87515","58.757225"
"/subscriptions/0f4aef05-7409-4267-a0d8-ecb192742007/resourcegroups/load-2-docker/providers/microsoft.insights/components/load-2-docker-application-inishgts",17754,"3.717106787066715","1.9425","48.6857","1.6105214855133103","2.2502666666666666","2.330961851851852","2.449550861244019","2.5691560363636365","2.8049205415309455","3.173606215352804","3.9959389044429288","5.6906638173400665","6.859375305752841","8.416091666666667","9.516433333333334"
"/subscriptions/0f4aef05-7409-4267-a0d8-ecb192742007/resourcegroups/vm-ai-resource/providers/microsoft.insights/components/load-250-grpc-docker",940987,"6.444802044178639","1.6307","61.8982","4.409308261235542","2.07745375","2.1926599999999996","2.4118003235361134","2.677838300681946","3.4896727518152306","5.12522421242601","7.957828921359186","11.835691103123052","14.833409597613036","19.336179717592593","22.784983333333333"
"/subscriptions/0f4aef05-7409-4267-a0d8-ecb192742007/resourcegroups/vm-ai-resource/providers/microsoft.insights/components/load-2-vm-ai",18066,"1.0673764790213163","0.6674","13.0393","0.3076203948050259","0.7527484375","0.7716660000000001","0.8090002840909091","0.8509549350860491","0.9396431803005107","1.03959138064958","1.1488463140565504","1.2578263733826895","1.3375817042606517","1.4765916666666667","1.67575"
"/subscriptions/0f4aef05-7409-4267-a0d8-ecb192742007/resourcegroups/vm-ai-resource/providers/microsoft.insights/components/load-2-grpc-docker",17820,"2.4956003503787887","0.9634","21.2232","1.22158157210233","1.3053","1.38839","1.5241217418546367","1.6358593310762286","1.8508094318491233","2.134631552511508","2.6200297341962067","3.8504101440181335","4.882452718820861","6.241867571428572","7.250008333333333"
"/subscriptions/0f4aef05-7409-4267-a0d8-ecb192742007/resourcegroups/load-2-function-r1_group/providers/microsoft.insights/components/load-2-function-r1",17569,"6.402504855142584","1.1935","715.5717","27.21563082405403","1.5493708333333334","1.6223851794938016","1.7269741314934732","1.8189186210355393","2.015000054823353","2.335850688518377","3.0549903539349423","5.624608843441761","13.347346640828876","52.13453903133903","99.30063371428572"
"/subscriptions/0f4aef05-7409-4267-a0d8-ecb192742007/resourcegroups/load-250-docker/providers/microsoft.insights/components/load-250-docker-application-inishgts",1633737,"9.714510900329369","0.7349","163.0785","9.891516656549692","1.2945270000000002","1.4156927272727273","1.6739221129806245","1.9683140049928194","2.8308635939417224","5.994474530839652","13.306062005497877","22.419302787463828","28.90667258483465","37.71673884297521","45.38977777777778"
"/subscriptions/0f4aef05-7409-4267-a0d8-ecb192742007/resourcegroups/vm-ai-resource/providers/microsoft.insights/components/load-25-grpc-docker",178010,"4.008003768398141","1.6138","220.8652","3.0036207754475264","1.9542422222222224","2.0431170294784584","2.1829427558804833","2.3204156623511407","2.592417235019686","3.080843444699371","4.374206570165174","6.8146933178048705","8.914772432367148","11.676587037037038","14.306703333333333"
"/subscriptions/0f4aef05-7409-4267-a0d8-ecb192742007/resourcegroups/vm-ai-resource/providers/microsoft.insights/components/load-25-vm-ai",178529,"1.9737279021803118","0.5635","45.3478","2.020596191078267","0.6830533333333333","0.7044476562499999","0.7444118831168831","0.7910402680100561","0.8971649220226844","1.0760870063872217","2.1894484739543985","4.484798471765223","6.244055558292284","8.221627824675323","9.584907"
"/subscriptions/0f4aef05-7409-4267-a0d8-ecb192742007/resourcegroups/load-25-function-r1_group/providers/microsoft.insights/components/load-25-function-r1",178062,"7.993781593258438","1.0463","61676.227","428.38277880725843","1.5761576791002005","1.6867258560622844","1.8715113695867838","2.0562246873662193","2.3659206467382536","2.71293197792867","3.242541029113576","4.345136955598689","6.4151589855775955","12.355062781717931","16.956611673838623"
