"cloud_RoleInstance","average_processor_time","average_processor_time_normalized","cpu_count","instance_begin [UTC]","instance_end [UTC]","instance_duration","average_ram_used_bytes","average_ram_available_bytes","avg_io_bytes_sec","request_percentile_duration_25","request_percentile_duration_50","request_percentile_duration_75","request_percentile_duration_90","request_percentile_duration_95","request_percentile_duration_99","request_min_duration","request_average_duration","request_max_duration","incoming_request_count","sql_percentile_duration_25","sql_percentile_duration_50","sql_percentile_duration_75","sql_percentile_duration_90","sql_percentile_duration_95","sql_percentile_duration_99","sql_min_duration","sql_average_duration","sql_max_duration","sql_request_count"
"SandboxHost-637943350887332880","164.9885220621965","82.4942180395625",2,"25/07/2022, 08:50:39.031","25/07/2022, 10:52:04.545","02:01:25.5140000","850862046.1487603",,,"15.11790527908667","18.980856639073412","24.621393301647718","31.923695822884643","38.051556283765336","51.074867","5.8225","20.994028259015522","108.9996",942740,"3.4943934193089947","5.127908897884557","7.935571767392193","11.802874875180692","14.848118288310792","22.797046296296294","1.6307","6.4448020441786396","61.8982",940987
