"cloud_RoleInstance","average_processor_time","average_processor_time_normalized","cpu_count","instance_begin [UTC]","instance_end [UTC]","instance_duration","average_ram_used_bytes","average_ram_available_bytes","avg_io_bytes_sec","full_percentile_duration_25","full_percentile_duration_50","full_percentile_duration_75","full_percentile_duration_90","full_percentile_duration_95","full_percentile_duration_99","full_min_duration","full_average_duration","full_max_duration","full_request_count","request_percentile_duration_25","request_percentile_duration_50","request_percentile_duration_75","request_percentile_duration_90","request_percentile_duration_95","request_percentile_duration_99","request_min_duration","request_average_duration","request_max_duration","incoming_request_count","table_percentile_duration_25","table_percentile_duration_50","table_percentile_duration_75","table_percentile_duration_90","table_percentile_duration_95","table_percentile_duration_99","table_min_duration","table_average_duration","table_max_duration","table_request_count"
cb2e3358b9b3,"31.355542484260244","15.677771227037155",2,"05/08/2022, 15:19:59.467","05/08/2022, 17:21:23.843","02:01:24.3760000","623306987.0163934",,,"124.21573424949219","228.78542508464963","334.8074029847904","413.74595543433253","457.49288813528807","540.5158330165893","40.9008","238.36460520552131","900.8019",1792000,"7.912447292704837","8.618071938665972","9.950800040032007","12.24246410743464","14.554119097222223","34.1898","6.1316","9.801044087523278","155.0122",1768375,"7.6131229222896994","8.246820642241659","9.38276292673046","11.27501903810307","13.166814873603762","30.038625","5.9255","9.275304965859709","154.7935",1768375
