"cloud_RoleInstance","average_processor_time","average_processor_time_normalized","cpu_count","instance_begin [UTC]","instance_end [UTC]","instance_duration","average_ram_used_bytes","average_ram_available_bytes","avg_io_bytes_sec","request_percentile_duration_25","request_percentile_duration_50","request_percentile_duration_75","request_percentile_duration_90","request_percentile_duration_95","request_percentile_duration_99","request_min_duration","request_average_duration","request_max_duration","incoming_request_count","sql_percentile_duration_25","sql_percentile_duration_50","sql_percentile_duration_75","sql_percentile_duration_90","sql_percentile_duration_95","sql_percentile_duration_99","sql_min_duration","sql_average_duration","sql_max_duration","sql_request_count"
e7600669aa25,"12.126079581433642","6.062958077182802",2,"21/07/2022, 18:36:30.002","21/07/2022, 20:34:53.305","01:58:23.3030000","510115151.5966387",,,"6.825012698879998","9.241535752020496","15.944826619244843","23.649864172924396","29.44055055658025","44.77171592592593","0.3392","15.733659592089655","2563.6743",176447,"2.4119067716353526","3.1617554811123845","6.290214711555151","11.444439074191253","14.969866266766747","22.166112962962963","1.2748","5.236941194915724","262.1858",177565
