"cloud_RoleInstance","average_processor_time","average_processor_time_normalized","cpu_count","instance_begin [UTC]","instance_end [UTC]","instance_duration","average_ram_used_bytes","average_ram_available_bytes","avg_io_bytes_sec","full_percentile_duration_25","full_percentile_duration_50","full_percentile_duration_75","full_percentile_duration_90","full_percentile_duration_95","full_percentile_duration_99","full_min_duration","full_average_duration","full_max_duration","full_request_count","request_percentile_duration_25","request_percentile_duration_50","request_percentile_duration_75","request_percentile_duration_90","request_percentile_duration_95","request_percentile_duration_99","request_min_duration","request_average_duration","request_max_duration","incoming_request_count","table_percentile_duration_25","table_percentile_duration_50","table_percentile_duration_75","table_percentile_duration_90","table_percentile_duration_95","table_percentile_duration_99","table_min_duration","table_average_duration","table_max_duration","table_request_count"
56235fe688cf,"1.0899982141505655","0.5449990692471743",2,"05/08/2022, 15:21:22.102","05/08/2022, 17:20:46.312","01:59:24.2100000","343996703.7355372",,,"20.178872640266007","21.712059741729508","25.61218757327564","34.03007792402285","44.04963859748078","103.17499","16.5764","25.994469640671902","422.6148",17978,"8.574489360902255","9.084908739859578","9.668413215806037","10.360979099912694","10.920128343984059","13.7618","6.6513","9.471683649999985","123.6002",18307,"7.970239957507896","8.480934241845457","9.081910674868137","9.763573032893031","10.289067905092592","12.88295","6.372","8.870661483333325","123.0396",18307
