"cloud_RoleInstance","average_processor_time","average_processor_time_normalized","cpu_count","instance_begin [UTC]","instance_end [UTC]","instance_duration","average_ram_used_bytes","average_ram_available_bytes","avg_io_bytes_sec","request_percentile_duration_25","request_percentile_duration_50","request_percentile_duration_75","request_percentile_duration_90","request_percentile_duration_95","request_percentile_duration_99","request_min_duration","request_average_duration","request_max_duration","incoming_request_count","sql_percentile_duration_25","sql_percentile_duration_50","sql_percentile_duration_75","sql_percentile_duration_90","sql_percentile_duration_95","sql_percentile_duration_99","sql_min_duration","sql_average_duration","sql_max_duration","sql_request_count"
4053bccf5187,"80.79023219428552","40.3952024026807",2,"21/07/2022, 18:22:43.057","21/07/2022, 20:21:07.027","01:58:23.9700000","522069910.0689655",,,"5.941459934101807","8.815514143603101","13.485205031200701","20.12398093682883","25.67381289207214","43.88235574074074","2.2818","11.685647488625602","1902.3497",1747983,"1.85667983397873","3.6360642815147686","7.172487469025942","12.198877660791121","16.100223339947675","26.826960167588403","0.6126","5.553813544533159","134.8058",1755762
