"cloud_RoleInstance","average_processor_time","average_processor_time_normalized","cpu_count","instance_begin [UTC]","instance_end [UTC]","instance_duration","average_ram_available_bytes","average_ram_used_bytes","avg_io_bytes_sec","request_percentile_duration_25","request_percentile_duration_50","request_percentile_duration_75","request_percentile_duration_90","request_percentile_duration_95","request_percentile_duration_99","request_min_duration","request_average_duration","request_max_duration","incoming_request_count","sql_percentile_duration_25","sql_percentile_duration_50","sql_percentile_duration_75","sql_percentile_duration_90","sql_percentile_duration_95","sql_percentile_duration_99","sql_min_duration","sql_average_duration","sql_max_duration","sql_request_count"
wn1sdwk00000F,"82.57981945499583","41.29001939800893",2,"20/07/2022, 08:34:38.108","20/07/2022, 10:34:03.339","01:59:25.2310000","6320663825.066667","125573154.13333334","34226647.63785311","5.374474140408011","6.552839292627088","8.29686114010259","10.935707937931335","13.925551165392488","20.320517755102042","3.7353","7.869476509762365","680.8463",1739357,"2.3531754934206965","3.6042191620159003","5.230954485793089","7.363198040451987","9.69240679571977","15.201857142857143","1.6875","4.384788563960787","309.3389",1758601
