"cloud_RoleInstance","average_processor_time","average_processor_time_normalized","cpu_count","instance_begin [UTC]","instance_end [UTC]","instance_duration","average_ram_used_bytes","average_ram_available_bytes","avg_io_bytes_sec","request_percentile_duration_25","request_percentile_duration_50","request_percentile_duration_75","request_percentile_duration_90","request_percentile_duration_95","request_percentile_duration_99","request_min_duration","request_average_duration","request_max_duration","incoming_request_count","sql_percentile_duration_25","sql_percentile_duration_50","sql_percentile_duration_75","sql_percentile_duration_90","sql_percentile_duration_95","sql_percentile_duration_99","sql_min_duration","sql_average_duration","sql_max_duration","sql_request_count"
"SandboxHost-637943347681385968","30.777577986223175","15.388843143253954",2,"25/07/2022, 08:34:04.031","25/07/2022, 10:35:28.296","02:01:24.2650000","773077212.0330578",,,"9.454704226908895","12.348330469859276","16.166661266869454","21.005143017726912","25.208572765587284","37.845485941358014","4.6166","13.746526988587451","233.933",177870,"2.592033368063354","3.0815310650471823","4.37728569230311","6.802011096368372","8.914386184504954","14.297122133333334","1.6138","4.008003768398141","220.8652",178010
