"cloud_RoleInstance","average_processor_time","average_processor_time_normalized","cpu_count","instance_begin [UTC]","instance_end [UTC]","instance_duration","average_ram_used_bytes","average_ram_available_bytes","avg_io_bytes_sec","request_percentile_duration_25","request_percentile_duration_50","request_percentile_duration_75","request_percentile_duration_90","request_percentile_duration_95","request_percentile_duration_99","request_min_duration","request_average_duration","request_max_duration","incoming_request_count","sql_percentile_duration_25","sql_percentile_duration_50","sql_percentile_duration_75","sql_percentile_duration_90","sql_percentile_duration_95","sql_percentile_duration_99","sql_min_duration","sql_average_duration","sql_max_duration","sql_request_count"
"load-25-vm","8.052341896921039","4.026176758429005",2,"24/07/2022, 10:44:10.087","24/07/2022, 12:45:34.205","02:01:24.1180000","497576674.6229508",,,"2.903266609339837","3.223636987971266","3.7165946514050345","4.676811322769628","5.393113805829726","8.406571","1.9585","3.525318494647748","23.8703",183371,"0.8567149220313578","0.9836742022805728","1.2157064974647265","1.9217740089862045","2.2943221032378927","3.5362666666666662","0.5582","1.2042082697416778","21.4311",180470
