"cloud_RoleInstance","average_processor_time","average_processor_time_normalized","cpu_count","instance_begin [UTC]","instance_end [UTC]","instance_duration","average_ram_used_bytes","average_ram_available_bytes","avg_io_bytes_sec","full_percentile_duration_25","full_percentile_duration_50","full_percentile_duration_75","full_percentile_duration_90","full_percentile_duration_95","full_percentile_duration_99","full_min_duration","full_average_duration","full_max_duration","full_request_count","request_percentile_duration_25","request_percentile_duration_50","request_percentile_duration_75","request_percentile_duration_90","request_percentile_duration_95","request_percentile_duration_99","request_min_duration","request_average_duration","request_max_duration","incoming_request_count","table_percentile_duration_25","table_percentile_duration_50","table_percentile_duration_75","table_percentile_duration_90","table_percentile_duration_95","table_percentile_duration_99","table_min_duration","table_average_duration","table_max_duration","table_request_count"
"A87A0A3E-637986687847671483","3.23324955983724","1.61662475566988",2,"13/09/2022, 12:30:04.028","13/09/2022, 12:30:04.028","00:00:00",506212352,,,"2612.2706","2612.2706","2612.2706","2612.2706","2612.2706","2612.2706","2612.2706","2612.2706","2612.2706",1,,,,,,,,,,,"189.6191","189.6191","189.6191","189.6191","189.6191","189.6191","189.6191","189.6191","189.6191",1
"A87A0A3E-637986671397975356","1.0530002829494816","0.526500185264408",2,"13/09/2022, 12:30:21.490","13/09/2022, 13:31:33.572","01:01:12.0820000","593944840.2580645",,,"71.3204","81.8363","115.2679","889.2878","889.2878","889.2878","68.2837","198.77104285714285","889.2878",7,,,,,,,,,,,"51.1038","61.8605","66.6934","132.1318","132.1318","132.1318","46.8119","67.65675714285715","132.1318",7
