"cloud_RoleInstance","average_processor_time","average_processor_time_normalized","cpu_count","instance_begin [UTC]","instance_end [UTC]","instance_duration","average_ram_used_bytes","average_ram_available_bytes","avg_io_bytes_sec","full_percentile_duration_25","full_percentile_duration_50","full_percentile_duration_75","full_percentile_duration_90","full_percentile_duration_95","full_percentile_duration_99","full_min_duration","full_average_duration","full_max_duration","full_request_count","request_percentile_duration_25","request_percentile_duration_50","request_percentile_duration_75","request_percentile_duration_90","request_percentile_duration_95","request_percentile_duration_99","request_min_duration","request_average_duration","request_max_duration","incoming_request_count","table_percentile_duration_25","table_percentile_duration_50","table_percentile_duration_75","table_percentile_duration_90","table_percentile_duration_95","table_percentile_duration_99","table_min_duration","table_average_duration","table_max_duration","table_request_count"
"mid-server","1.7413538850808399","0.8706792497785663",2,"04/08/2022, 17:39:38.310","04/08/2022, 19:41:02.537","02:01:24.2270000","307006648.6557377",,,"24.501867295813376","30.241113264958685","35.8720162725772","42.384888473355424","49.872739448236835","92.22871983703831","17.1507","32.47553166249647","1213.9008",179850,"6.995566537352607","7.705571184433662","8.80779939794172","9.828079649838301","10.649205287490288","13.77241875","5.4858","8.089471635683397","55.874",179778,"6.85800400533844","7.530477057243652","8.574511218435058","9.480973534828351","10.252035713720437","13.2479","5.3759","7.886992751081486","55.7732",179778
